lesson_number,domain_id,domain,service_group,microservice_id,microservice_name,team_id,db_cluster_count,db_clusters,database_name,schema_name,owned_table_count,owned_tables,full_cdc_table_count,excluded_cdc_table_count,backend_module_path,api_base_path,docker_profile,deployment_unit,frontend_integration,implementation_status
1155,96,sms,sms-platform,svc-0955,sms-05,team-096,10,pg-cluster-741|pg-cluster-742|pg-cluster-743|pg-cluster-744|pg-cluster-745|pg-cluster-746|pg-cluster-747|pg-cluster-748|pg-cluster-749|pg-cluster-750,sms_svc_05,sms,10,sms_svc_05.sms.alert_sms|sms_svc_05.sms.approval_sms|sms_svc_05.sms.assignment_sms|sms_svc_05.sms.availability_sms|sms_svc_05.sms.capacity_sms|sms_svc_05.sms.case_sms|sms_svc_05.sms.decision_sms|sms_svc_05.sms.forecast_sms|sms_svc_05.sms.schedule_sms|sms_svc_05.sms.workflow_sms,10,0,applications/backend/services/sms/sms-05,/api/v1/sms/05,domain-sms,sms-05,DOMAIN_POLICY_PENDING,PLANNED
1156,96,sms,sms-platform,svc-0956,sms-06,team-096,10,pg-cluster-751|pg-cluster-752|pg-cluster-753|pg-cluster-754|pg-cluster-755|pg-cluster-756|pg-cluster-757|pg-cluster-758|pg-cluster-759|pg-cluster-760,sms_svc_06,sms,10,sms_svc_06.sms.attribute_sms|sms_svc_06.sms.category_sms|sms_svc_06.sms.collection_sms|sms_svc_06.sms.media_sms|sms_svc_06.sms.plan_sms|sms_svc_06.sms.ranking_sms|sms_svc_06.sms.relationship_sms|sms_svc_06.sms.target_sms|sms_svc_06.sms.threshold_sms|sms_svc_06.sms.variant_sms,10,0,applications/backend/services/sms/sms-06,/api/v1/sms/06,domain-sms,sms-06,DOMAIN_POLICY_PENDING,PLANNED
1157,96,sms,sms-platform,svc-0957,sms-07,team-096,10,pg-cluster-761|pg-cluster-762|pg-cluster-763|pg-cluster-764|pg-cluster-765|pg-cluster-766|pg-cluster-767|pg-cluster-768|pg-cluster-769|pg-cluster-770,sms_svc_07,sms,10,sms_svc_07.sms.attribution_sms|sms_svc_07.sms.channel_sms|sms_svc_07.sms.click_sms|sms_svc_07.sms.conversion_sms|sms_svc_07.sms.delivery_sms|sms_svc_07.sms.impression_sms|sms_svc_07.sms.message_sms|sms_svc_07.sms.query_sms|sms_svc_07.sms.result_sms|sms_svc_07.sms.template_sms,10,0,applications/backend/services/sms/sms-07,/api/v1/sms/07,domain-sms,sms-07,DOMAIN_POLICY_PENDING,PLANNED
1158,96,sms,sms-platform,svc-0958,sms-08,team-096,10,pg-cluster-771|pg-cluster-772|pg-cluster-773|pg-cluster-774|pg-cluster-775|pg-cluster-776|pg-cluster-777|pg-cluster-778|pg-cluster-779|pg-cluster-780,sms_svc_08,sms,10,sms_svc_08.sms.contract_sms|sms_svc_08.sms.fee_sms|sms_svc_08.sms.partner_sms|sms_svc_08.sms.payout_sms|sms_svc_08.sms.price_sms|sms_svc_08.sms.provider_sms|sms_svc_08.sms.rate_sms|sms_svc_08.sms.reconciliation_sms|sms_svc_08.sms.settlement_sms|sms_svc_08.sms.tax_sms,10,0,applications/backend/services/sms/sms-08,/api/v1/sms/08,domain-sms,sms-08,DOMAIN_POLICY_PENDING,PLANNED
1159,96,sms,sms-platform,svc-0959,sms-09,team-096,10,pg-cluster-781|pg-cluster-782|pg-cluster-783|pg-cluster-784|pg-cluster-785|pg-cluster-786|pg-cluster-787|pg-cluster-788|pg-cluster-789|pg-cluster-790,sms_svc_09,sms,10,sms_svc_09.sms.bin_sms|sms_svc_09.sms.package_sms|sms_svc_09.sms.refund_sms|sms_svc_09.sms.return_sms|sms_svc_09.sms.route_sms|sms_svc_09.sms.shipment_sms|sms_svc_09.sms.stock_sms|sms_svc_09.sms.stop_sms|sms_svc_09.sms.tracking_sms|sms_svc_09.sms.warehouse_sms,10,0,applications/backend/services/sms/sms-09,/api/v1/sms/09,domain-sms,sms-09,DOMAIN_POLICY_PENDING,PLANNED
1160,96,sms,sms-platform,svc-0960,sms-10,team-096,10,pg-cluster-791|pg-cluster-792|pg-cluster-793|pg-cluster-794|pg-cluster-795|pg-cluster-796|pg-cluster-797|pg-cluster-798|pg-cluster-799|pg-cluster-800,sms_svc_10,sms,10,sms_svc_10.sms.consent_sms|sms_svc_10.sms.device_sms|sms_svc_10.sms.feedback_sms|sms_svc_10.sms.location_sms|sms_svc_10.sms.owner_sms|sms_svc_10.sms.permission_sms|sms_svc_10.sms.rating_sms|sms_svc_10.sms.review_sms|sms_svc_10.sms.role_sms|sms_svc_10.sms.token_sms,10,0,applications/backend/services/sms/sms-10,/api/v1/sms/10,domain-sms,sms-10,DOMAIN_POLICY_PENDING,PLANNED
1161,97,push,push-platform,svc-0961,push-01,team-097,10,pg-cluster-001|pg-cluster-002|pg-cluster-003|pg-cluster-004|pg-cluster-005|pg-cluster-006|pg-cluster-007|pg-cluster-008|pg-cluster-009|pg-cluster-010,push_svc_01,push,10,push_svc_01.push.account_push|push_svc_01.push.address_push|push_svc_01.push.event_push|push_svc_01.push.history_push|push_svc_01.push.mapping_push|push_svc_01.push.preference_push|push_svc_01.push.profile_push|push_svc_01.push.rule_push|push_svc_01.push.session_push|push_svc_01.push.status_push,10,0,applications/backend/services/push/push-01,/api/v1/push/01,domain-push,push-01,DOMAIN_POLICY_PENDING,PLANNED
1162,97,push,push-platform,svc-0962,push-02,team-097,10,pg-cluster-011|pg-cluster-012|pg-cluster-013|pg-cluster-014|pg-cluster-015|pg-cluster-016|pg-cluster-017|pg-cluster-018|pg-cluster-019|pg-cluster-020,push_svc_02,push,10,push_svc_02.push.allocation_push|push_svc_02.push.attempt_push|push_svc_02.push.detail_push|push_svc_02.push.item_push|push_svc_02.push.movement_push|push_svc_02.push.request_push|push_svc_02.push.reservation_push|push_svc_02.push.response_push|push_svc_02.push.snapshot_push|push_svc_02.push.transaction_push,10,0,applications/backend/services/push/push-02,/api/v1/push/02,domain-push,push-02,DOMAIN_POLICY_PENDING,PLANNED
1163,97,push,push-platform,svc-0963,push-03,team-097,10,pg-cluster-021|pg-cluster-022|pg-cluster-023|pg-cluster-024|pg-cluster-025|pg-cluster-026|pg-cluster-027|pg-cluster-028|pg-cluster-029|pg-cluster-030,push_svc_03,push,10,push_svc_03.push.adjustment_push|push_svc_03.push.campaign_push|push_svc_03.push.configuration_push|push_svc_03.push.document_push|push_svc_03.push.metric_push|push_svc_03.push.offer_push|push_svc_03.push.policy_push|push_svc_03.push.redemption_push|push_svc_03.push.score_push|push_svc_03.push.segment_push,10,0,applications/backend/services/push/push-03,/api/v1/push/03,domain-push,push-03,DOMAIN_POLICY_PENDING,PLANNED
1164,97,push,push-platform,svc-0964,push-04,team-097,10,pg-cluster-031|pg-cluster-032|pg-cluster-033|pg-cluster-034|pg-cluster-035|pg-cluster-036|pg-cluster-037|pg-cluster-038|pg-cluster-039|pg-cluster-040,push_svc_04,push,10,push_svc_04.push.balance_push|push_svc_04.push.batch_push|push_svc_04.push.checkpoint_push|push_svc_04.push.exception_push|push_svc_04.push.invoice_push|push_svc_04.push.job_push|push_svc_04.push.ledger_push|push_svc_04.push.line_push|push_svc_04.push.run_push|push_svc_04.push.task_push,10,0,applications/backend/services/push/push-04,/api/v1/push/04,domain-push,push-04,DOMAIN_POLICY_PENDING,PLANNED
1165,97,push,push-platform,svc-0965,push-05,team-097,10,pg-cluster-041|pg-cluster-042|pg-cluster-043|pg-cluster-044|pg-cluster-045|pg-cluster-046|pg-cluster-047|pg-cluster-048|pg-cluster-049|pg-cluster-050,push_svc_05,push,10,push_svc_05.push.alert_push|push_svc_05.push.approval_push|push_svc_05.push.assignment_push|push_svc_05.push.availability_push|push_svc_05.push.capacity_push|push_svc_05.push.case_push|push_svc_05.push.decision_push|push_svc_05.push.forecast_push|push_svc_05.push.schedule_push|push_svc_05.push.workflow_push,10,0,applications/backend/services/push/push-05,/api/v1/push/05,domain-push,push-05,DOMAIN_POLICY_PENDING,PLANNED
1166,97,push,push-platform,svc-0966,push-06,team-097,10,pg-cluster-051|pg-cluster-052|pg-cluster-053|pg-cluster-054|pg-cluster-055|pg-cluster-056|pg-cluster-057|pg-cluster-058|pg-cluster-059|pg-cluster-060,push_svc_06,push,10,push_svc_06.push.attribute_push|push_svc_06.push.category_push|push_svc_06.push.collection_push|push_svc_06.push.media_push|push_svc_06.push.plan_push|push_svc_06.push.ranking_push|push_svc_06.push.relationship_push|push_svc_06.push.target_push|push_svc_06.push.threshold_push|push_svc_06.push.variant_push,10,0,applications/backend/services/push/push-06,/api/v1/push/06,domain-push,push-06,DOMAIN_POLICY_PENDING,PLANNED
1167,97,push,push-platform,svc-0967,push-07,team-097,10,pg-cluster-061|pg-cluster-062|pg-cluster-063|pg-cluster-064|pg-cluster-065|pg-cluster-066|pg-cluster-067|pg-cluster-068|pg-cluster-069|pg-cluster-070,push_svc_07,push,10,push_svc_07.push.attribution_push|push_svc_07.push.channel_push|push_svc_07.push.click_push|push_svc_07.push.conversion_push|push_svc_07.push.delivery_push|push_svc_07.push.impression_push|push_svc_07.push.message_push|push_svc_07.push.query_push|push_svc_07.push.result_push|push_svc_07.push.template_push,10,0,applications/backend/services/push/push-07,/api/v1/push/07,domain-push,push-07,DOMAIN_POLICY_PENDING,PLANNED
1168,97,push,push-platform,svc-0968,push-08,team-097,10,pg-cluster-071|pg-cluster-072|pg-cluster-073|pg-cluster-074|pg-cluster-075|pg-cluster-076|pg-cluster-077|pg-cluster-078|pg-cluster-079|pg-cluster-080,push_svc_08,push,10,push_svc_08.push.contract_push|push_svc_08.push.fee_push|push_svc_08.push.partner_push|push_svc_08.push.payout_push|push_svc_08.push.price_push|push_svc_08.push.provider_push|push_svc_08.push.rate_push|push_svc_08.push.reconciliation_push|push_svc_08.push.settlement_push|push_svc_08.push.tax_push,10,0,applications/backend/services/push/push-08,/api/v1/push/08,domain-push,push-08,DOMAIN_POLICY_PENDING,PLANNED
1169,97,push,push-platform,svc-0969,push-09,team-097,10,pg-cluster-081|pg-cluster-082|pg-cluster-083|pg-cluster-084|pg-cluster-085|pg-cluster-086|pg-cluster-087|pg-cluster-088|pg-cluster-089|pg-cluster-090,push_svc_09,push,10,push_svc_09.push.bin_push|push_svc_09.push.package_push|push_svc_09.push.refund_push|push_svc_09.push.return_push|push_svc_09.push.route_push|push_svc_09.push.shipment_push|push_svc_09.push.stock_push|push_svc_09.push.stop_push|push_svc_09.push.tracking_push|push_svc_09.push.warehouse_push,10,0,applications/backend/services/push/push-09,/api/v1/push/09,domain-push,push-09,DOMAIN_POLICY_PENDING,PLANNED
1170,97,push,push-platform,svc-0970,push-10,team-097,10,pg-cluster-091|pg-cluster-092|pg-cluster-093|pg-cluster-094|pg-cluster-095|pg-cluster-096|pg-cluster-097|pg-cluster-098|pg-cluster-099|pg-cluster-100,push_svc_10,push,10,push_svc_10.push.consent_push|push_svc_10.push.device_push|push_svc_10.push.feedback_push|push_svc_10.push.location_push|push_svc_10.push.owner_push|push_svc_10.push.permission_push|push_svc_10.push.rating_push|push_svc_10.push.review_push|push_svc_10.push.role_push|push_svc_10.push.token_push,10,0,applications/backend/services/push/push-10,/api/v1/push/10,domain-push,push-10,DOMAIN_POLICY_PENDING,PLANNED
1171,98,legal,legal-platform,svc-0971,legal-01,team-098,10,pg-cluster-101|pg-cluster-102|pg-cluster-103|pg-cluster-104|pg-cluster-105|pg-cluster-106|pg-cluster-107|pg-cluster-108|pg-cluster-109|pg-cluster-110,legal_svc_01,legal,10,legal_svc_01.legal.account_legal|legal_svc_01.legal.address_legal|legal_svc_01.legal.event_legal|legal_svc_01.legal.history_legal|legal_svc_01.legal.mapping_legal|legal_svc_01.legal.preference_legal|legal_svc_01.legal.profile_legal|legal_svc_01.legal.rule_legal|legal_svc_01.legal.session_legal|legal_svc_01.legal.status_legal,10,0,applications/backend/services/legal/legal-01,/api/v1/legal/01,domain-legal,legal-01,DOMAIN_POLICY_PENDING,PLANNED
1172,98,legal,legal-platform,svc-0972,legal-02,team-098,10,pg-cluster-111|pg-cluster-112|pg-cluster-113|pg-cluster-114|pg-cluster-115|pg-cluster-116|pg-cluster-117|pg-cluster-118|pg-cluster-119|pg-cluster-120,legal_svc_02,legal,10,legal_svc_02.legal.allocation_legal|legal_svc_02.legal.attempt_legal|legal_svc_02.legal.detail_legal|legal_svc_02.legal.item_legal|legal_svc_02.legal.movement_legal|legal_svc_02.legal.request_legal|legal_svc_02.legal.reservation_legal|legal_svc_02.legal.response_legal|legal_svc_02.legal.snapshot_legal|legal_svc_02.legal.transaction_legal,10,0,applications/backend/services/legal/legal-02,/api/v1/legal/02,domain-legal,legal-02,DOMAIN_POLICY_PENDING,PLANNED
1173,98,legal,legal-platform,svc-0973,legal-03,team-098,10,pg-cluster-121|pg-cluster-122|pg-cluster-123|pg-cluster-124|pg-cluster-125|pg-cluster-126|pg-cluster-127|pg-cluster-128|pg-cluster-129|pg-cluster-130,legal_svc_03,legal,10,legal_svc_03.legal.adjustment_legal|legal_svc_03.legal.campaign_legal|legal_svc_03.legal.configuration_legal|legal_svc_03.legal.document_legal|legal_svc_03.legal.metric_legal|legal_svc_03.legal.offer_legal|legal_svc_03.legal.policy_legal|legal_svc_03.legal.redemption_legal|legal_svc_03.legal.score_legal|legal_svc_03.legal.segment_legal,10,0,applications/backend/services/legal/legal-03,/api/v1/legal/03,domain-legal,legal-03,DOMAIN_POLICY_PENDING,PLANNED
1174,98,legal,legal-platform,svc-0974,legal-04,team-098,10,pg-cluster-131|pg-cluster-132|pg-cluster-133|pg-cluster-134|pg-cluster-135|pg-cluster-136|pg-cluster-137|pg-cluster-138|pg-cluster-139|pg-cluster-140,legal_svc_04,legal,10,legal_svc_04.legal.balance_legal|legal_svc_04.legal.batch_legal|legal_svc_04.legal.checkpoint_legal|legal_svc_04.legal.exception_legal|legal_svc_04.legal.invoice_legal|legal_svc_04.legal.job_legal|legal_svc_04.legal.ledger_legal|legal_svc_04.legal.line_legal|legal_svc_04.legal.run_legal|legal_svc_04.legal.task_legal,10,0,applications/backend/services/legal/legal-04,/api/v1/legal/04,domain-legal,legal-04,DOMAIN_POLICY_PENDING,PLANNED
1175,98,legal,legal-platform,svc-0975,legal-05,team-098,10,pg-cluster-141|pg-cluster-142|pg-cluster-143|pg-cluster-144|pg-cluster-145|pg-cluster-146|pg-cluster-147|pg-cluster-148|pg-cluster-149|pg-cluster-150,legal_svc_05,legal,10,legal_svc_05.legal.alert_legal|legal_svc_05.legal.approval_legal|legal_svc_05.legal.assignment_legal|legal_svc_05.legal.availability_legal|legal_svc_05.legal.capacity_legal|legal_svc_05.legal.case_legal|legal_svc_05.legal.decision_legal|legal_svc_05.legal.forecast_legal|legal_svc_05.legal.schedule_legal|legal_svc_05.legal.workflow_legal,10,0,applications/backend/services/legal/legal-05,/api/v1/legal/05,domain-legal,legal-05,DOMAIN_POLICY_PENDING,PLANNED
1176,98,legal,legal-platform,svc-0976,legal-06,team-098,10,pg-cluster-151|pg-cluster-152|pg-cluster-153|pg-cluster-154|pg-cluster-155|pg-cluster-156|pg-cluster-157|pg-cluster-158|pg-cluster-159|pg-cluster-160,legal_svc_06,legal,10,legal_svc_06.legal.attribute_legal|legal_svc_06.legal.category_legal|legal_svc_06.legal.collection_legal|legal_svc_06.legal.media_legal|legal_svc_06.legal.plan_legal|legal_svc_06.legal.ranking_legal|legal_svc_06.legal.relationship_legal|legal_svc_06.legal.target_legal|legal_svc_06.legal.threshold_legal|legal_svc_06.legal.variant_legal,10,0,applications/backend/services/legal/legal-06,/api/v1/legal/06,domain-legal,legal-06,DOMAIN_POLICY_PENDING,PLANNED
1177,98,legal,legal-platform,svc-0977,legal-07,team-098,10,pg-cluster-161|pg-cluster-162|pg-cluster-163|pg-cluster-164|pg-cluster-165|pg-cluster-166|pg-cluster-167|pg-cluster-168|pg-cluster-169|pg-cluster-170,legal_svc_07,legal,10,legal_svc_07.legal.attribution_legal|legal_svc_07.legal.channel_legal|legal_svc_07.legal.click_legal|legal_svc_07.legal.conversion_legal|legal_svc_07.legal.delivery_legal|legal_svc_07.legal.impression_legal|legal_svc_07.legal.message_legal|legal_svc_07.legal.query_legal|legal_svc_07.legal.result_legal|legal_svc_07.legal.template_legal,10,0,applications/backend/services/legal/legal-07,/api/v1/legal/07,domain-legal,legal-07,DOMAIN_POLICY_PENDING,PLANNED
1178,98,legal,legal-platform,svc-0978,legal-08,team-098,10,pg-cluster-171|pg-cluster-172|pg-cluster-173|pg-cluster-174|pg-cluster-175|pg-cluster-176|pg-cluster-177|pg-cluster-178|pg-cluster-179|pg-cluster-180,legal_svc_08,legal,10,legal_svc_08.legal.contract_legal|legal_svc_08.legal.fee_legal|legal_svc_08.legal.partner_legal|legal_svc_08.legal.payout_legal|legal_svc_08.legal.price_legal|legal_svc_08.legal.provider_legal|legal_svc_08.legal.rate_legal|legal_svc_08.legal.reconciliation_legal|legal_svc_08.legal.settlement_legal|legal_svc_08.legal.tax_legal,10,0,applications/backend/services/legal/legal-08,/api/v1/legal/08,domain-legal,legal-08,DOMAIN_POLICY_PENDING,PLANNED
1179,98,legal,legal-platform,svc-0979,legal-09,team-098,10,pg-cluster-181|pg-cluster-182|pg-cluster-183|pg-cluster-184|pg-cluster-185|pg-cluster-186|pg-cluster-187|pg-cluster-188|pg-cluster-189|pg-cluster-190,legal_svc_09,legal,10,legal_svc_09.legal.bin_legal|legal_svc_09.legal.package_legal|legal_svc_09.legal.refund_legal|legal_svc_09.legal.return_legal|legal_svc_09.legal.route_legal|legal_svc_09.legal.shipment_legal|legal_svc_09.legal.stock_legal|legal_svc_09.legal.stop_legal|legal_svc_09.legal.tracking_legal|legal_svc_09.legal.warehouse_legal,10,0,applications/backend/services/legal/legal-09,/api/v1/legal/09,domain-legal,legal-09,DOMAIN_POLICY_PENDING,PLANNED
1180,98,legal,legal-platform,svc-0980,legal-10,team-098,10,pg-cluster-191|pg-cluster-192|pg-cluster-193|pg-cluster-194|pg-cluster-195|pg-cluster-196|pg-cluster-197|pg-cluster-198|pg-cluster-199|pg-cluster-200,legal_svc_10,legal,10,legal_svc_10.legal.consent_legal|legal_svc_10.legal.device_legal|legal_svc_10.legal.feedback_legal|legal_svc_10.legal.location_legal|legal_svc_10.legal.owner_legal|legal_svc_10.legal.permission_legal|legal_svc_10.legal.rating_legal|legal_svc_10.legal.review_legal|legal_svc_10.legal.role_legal|legal_svc_10.legal.token_legal,10,0,applications/backend/services/legal/legal-10,/api/v1/legal/10,domain-legal,legal-10,DOMAIN_POLICY_PENDING,PLANNED
1181,99,vendor_management,vendor_management-platform,svc-0981,vendor_management-01,team-099,10,pg-cluster-201|pg-cluster-202|pg-cluster-203|pg-cluster-204|pg-cluster-205|pg-cluster-206|pg-cluster-207|pg-cluster-208|pg-cluster-209|pg-cluster-210,vendor_management_svc_01,vendor_management,10,vendor_management_svc_01.vendor_management.account_vendor_management|vendor_management_svc_01.vendor_management.address_vendor_management|vendor_management_svc_01.vendor_management.event_vendor_management|vendor_management_svc_01.vendor_management.history_vendor_management|vendor_management_svc_01.vendor_management.mapping_vendor_management|vendor_management_svc_01.vendor_management.preference_vendor_management|vendor_management_svc_01.vendor_management.profile_vendor_management|vendor_management_svc_01.vendor_management.rule_vendor_management|vendor_management_svc_01.vendor_management.session_vendor_management|vendor_management_svc_01.vendor_management.status_vendor_management,10,0,applications/backend/services/vendor_management/vendor_management-01,/api/v1/vendor_management/01,domain-vendor_management,vendor_management-01,DOMAIN_POLICY_PENDING,PLANNED
