relationship_id,source_domain,source_service,source_cluster,source_database,source_schema,source_table,source_key,target_domain,target_service,target_cluster,target_database,target_schema,target_table,target_key,relationship_type,cardinality,cross_cluster,consistency_model,sync_method,source_of_truth,event_topic,on_missing_reference,join_strategy,description
rel-004773,personalization,personalization-09,pg-cluster-685,personalization_svc_09,personalization,stop_personalization,stop_id,recommendation,recommendation-04,pg-cluster-233,recommendation_svc_04,recommendation,invoice_recommendation,invoice_id,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,recommendation,fk.pg.relation.recommendation.invoice_recommendation,retry_then_dlq,application_or_lakehouse_join,personalization logically references recommendation; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
rel-004774,personalization,personalization-10,pg-cluster-692,personalization_svc_10,personalization,rating_personalization,rating_id,recommendation,recommendation-05,pg-cluster-244,recommendation_svc_05,recommendation,workflow_recommendation,workflow_id,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,recommendation,fk.pg.relation.recommendation.workflow_recommendation,retry_then_dlq,application_or_lakehouse_join,personalization logically references recommendation; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
rel-004775,personalization,personalization-10,pg-cluster-699,personalization_svc_10,personalization,location_personalization,location_id,recommendation,recommendation-06,pg-cluster-255,recommendation_svc_06,recommendation,attribute_recommendation,attribute_id,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,recommendation,fk.pg.relation.recommendation.attribute_recommendation,retry_then_dlq,application_or_lakehouse_join,personalization logically references recommendation; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
rel-004776,personalization,personalization-01,pg-cluster-606,personalization_svc_01,personalization,event_personalization,event_id,recommendation,recommendation-07,pg-cluster-266,recommendation_svc_07,recommendation,attribution_recommendation,attribution_id,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,recommendation,fk.pg.relation.recommendation.attribution_recommendation,retry_then_dlq,application_or_lakehouse_join,personalization logically references recommendation; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
rel-004777,personalization,personalization-02,pg-cluster-613,personalization_svc_02,personalization,snapshot_personalization,snapshot_id,recommendation,recommendation-08,pg-cluster-277,recommendation_svc_08,recommendation,tax_recommendation,tax_id,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,recommendation,fk.pg.relation.recommendation.tax_recommendation,retry_then_dlq,application_or_lakehouse_join,personalization logically references recommendation; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
rel-004778,personalization,personalization-02,pg-cluster-620,personalization_svc_02,personalization,movement_personalization,movement_id,recommendation,recommendation-09,pg-cluster-288,recommendation_svc_09,recommendation,stock_recommendation,stock_id,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,recommendation,fk.pg.relation.recommendation.stock_recommendation,retry_then_dlq,application_or_lakehouse_join,personalization logically references recommendation; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
rel-004779,personalization,personalization-03,pg-cluster-627,personalization_svc_03,personalization,segment_personalization,segment_id,recommendation,recommendation-10,pg-cluster-299,recommendation_svc_10,recommendation,location_recommendation,location_id,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,recommendation,fk.pg.relation.recommendation.location_recommendation,retry_then_dlq,application_or_lakehouse_join,personalization logically references recommendation; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
rel-004780,personalization,personalization-04,pg-cluster-634,personalization_svc_04,personalization,line_personalization,line_id,recommendation,recommendation-01,pg-cluster-210,recommendation_svc_01,recommendation,mapping_recommendation,mapping_id,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,recommendation,fk.pg.relation.recommendation.mapping_recommendation,retry_then_dlq,application_or_lakehouse_join,personalization logically references recommendation; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
rel-004781,forecasting,forecasting-01,pg-cluster-701,forecasting_svc_01,forecasting,account_forecasting,account_id,analytics,analytics-01,pg-cluster-201,analytics_svc_01,analytics,account_analytics,account_id,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,analytics,fk.pg.relation.analytics.account_analytics,retry_then_dlq,application_or_lakehouse_join,forecasting logically references analytics; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
rel-004782,forecasting,forecasting-01,pg-cluster-708,forecasting_svc_01,forecasting,status_forecasting,status_id,analytics,analytics-02,pg-cluster-212,analytics_svc_02,analytics,detail_analytics,detail_id,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,analytics,fk.pg.relation.analytics.detail_analytics,retry_then_dlq,application_or_lakehouse_join,forecasting logically references analytics; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
rel-004783,forecasting,forecasting-02,pg-cluster-715,forecasting_svc_02,forecasting,request_forecasting,request_id,analytics,analytics-03,pg-cluster-223,analytics_svc_03,analytics,policy_analytics,policy_id,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,analytics,fk.pg.relation.analytics.policy_analytics,retry_then_dlq,application_or_lakehouse_join,forecasting logically references analytics; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
rel-004784,forecasting,forecasting-03,pg-cluster-722,forecasting_svc_03,forecasting,configuration_forecasting,configuration_id,analytics,analytics-04,pg-cluster-234,analytics_svc_04,analytics,line_analytics,line_id,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,analytics,fk.pg.relation.analytics.line_analytics,retry_then_dlq,application_or_lakehouse_join,forecasting logically references analytics; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
rel-004785,forecasting,forecasting-03,pg-cluster-729,forecasting_svc_03,forecasting,offer_forecasting,offer_id,analytics,analytics-05,pg-cluster-245,analytics_svc_05,analytics,approval_analytics,approval_id,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,analytics,fk.pg.relation.analytics.approval_analytics,retry_then_dlq,application_or_lakehouse_join,forecasting logically references analytics; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
rel-004786,forecasting,forecasting-04,pg-cluster-736,forecasting_svc_04,forecasting,job_forecasting,job_id,analytics,analytics-06,pg-cluster-256,analytics_svc_06,analytics,variant_analytics,variant_id,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,analytics,fk.pg.relation.analytics.variant_analytics,retry_then_dlq,application_or_lakehouse_join,forecasting logically references analytics; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
rel-004787,forecasting,forecasting-05,pg-cluster-743,forecasting_svc_05,forecasting,decision_forecasting,decision_id,analytics,analytics-07,pg-cluster-267,analytics_svc_07,analytics,channel_analytics,channel_id,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,analytics,fk.pg.relation.analytics.channel_analytics,retry_then_dlq,application_or_lakehouse_join,forecasting logically references analytics; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
rel-004788,forecasting,forecasting-05,pg-cluster-750,forecasting_svc_05,forecasting,forecast_forecasting,forecast_id,analytics,analytics-08,pg-cluster-278,analytics_svc_08,analytics,settlement_analytics,settlement_id,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,analytics,fk.pg.relation.analytics.settlement_analytics,retry_then_dlq,application_or_lakehouse_join,forecasting logically references analytics; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
rel-004789,forecasting,forecasting-06,pg-cluster-757,forecasting_svc_06,forecasting,media_forecasting,media_id,analytics,analytics-09,pg-cluster-289,analytics_svc_09,analytics,return_analytics,return_id,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,analytics,fk.pg.relation.analytics.return_analytics,retry_then_dlq,application_or_lakehouse_join,forecasting logically references analytics; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
rel-004790,forecasting,forecasting-07,pg-cluster-764,forecasting_svc_07,forecasting,impression_forecasting,impression_id,analytics,analytics-10,pg-cluster-300,analytics_svc_10,analytics,owner_analytics,owner_id,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,analytics,fk.pg.relation.analytics.owner_analytics,retry_then_dlq,application_or_lakehouse_join,forecasting logically references analytics; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
rel-004791,forecasting,forecasting-08,pg-cluster-771,forecasting_svc_08,forecasting,provider_forecasting,provider_id,analytics,analytics-02,pg-cluster-211,analytics_svc_02,analytics,item_analytics,item_id,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,analytics,fk.pg.relation.analytics.item_analytics,retry_then_dlq,application_or_lakehouse_join,forecasting logically references analytics; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
rel-004792,forecasting,forecasting-08,pg-cluster-778,forecasting_svc_08,forecasting,settlement_forecasting,settlement_id,analytics,analytics-03,pg-cluster-222,analytics_svc_03,analytics,configuration_analytics,configuration_id,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,analytics,fk.pg.relation.analytics.configuration_analytics,retry_then_dlq,application_or_lakehouse_join,forecasting logically references analytics; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
rel-004793,forecasting,forecasting-09,pg-cluster-785,forecasting_svc_09,forecasting,stop_forecasting,stop_id,analytics,analytics-04,pg-cluster-233,analytics_svc_04,analytics,invoice_analytics,invoice_id,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,analytics,fk.pg.relation.analytics.invoice_analytics,retry_then_dlq,application_or_lakehouse_join,forecasting logically references analytics; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
rel-004794,forecasting,forecasting-10,pg-cluster-792,forecasting_svc_10,forecasting,rating_forecasting,rating_id,analytics,analytics-05,pg-cluster-244,analytics_svc_05,analytics,workflow_analytics,workflow_id,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,analytics,fk.pg.relation.analytics.workflow_analytics,retry_then_dlq,application_or_lakehouse_join,forecasting logically references analytics; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
rel-004795,forecasting,forecasting-10,pg-cluster-799,forecasting_svc_10,forecasting,location_forecasting,location_id,analytics,analytics-06,pg-cluster-255,analytics_svc_06,analytics,attribute_analytics,attribute_id,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,analytics,fk.pg.relation.analytics.attribute_analytics,retry_then_dlq,application_or_lakehouse_join,forecasting logically references analytics; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
rel-004796,forecasting,forecasting-01,pg-cluster-706,forecasting_svc_01,forecasting,event_forecasting,event_id,analytics,analytics-07,pg-cluster-266,analytics_svc_07,analytics,attribution_analytics,attribution_id,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,analytics,fk.pg.relation.analytics.attribution_analytics,retry_then_dlq,application_or_lakehouse_join,forecasting logically references analytics; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
